name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';23.490000;0;0;8.641414e-02
'unknown';23.500000;0;0;1.059017e-01
'unknown';23.510000;3.267344e+01;2.540523e-01;1.121734e-01
'unknown';23.520000;9.923523e+01;5.191107e-01;1.067075e-01
'unknown';23.530000;1.666555e+02;7.877851e-01;1.281222e-01
'unknown';23.540000;2.019337e+02;8.123786e-01;1.242666e-01
'unknown';23.550000;2.035756e+02;8.257874e-01;1.047205e-01
'unknown';23.560000;2.042091e+02;8.289282e-01;7.123724e-02
'unknown';23.570000;2.038779e+02;8.187752e-01;9.534677e-02
'unknown';23.580000;2.027470e+02;8.126149e-01;1.388349e-01
'unknown';23.590000;2.009710e+02;8.216559e-01;1.977648e-01
'unknown';23.600000;1.987875e+02;8.333254e-01;2.604293e-01
'unknown';23.610000;1.962152e+02;8.342462e-01;2.708803e-01
'unknown';23.620000;1.936218e+02;8.172106e-01;2.809231e-01
'unknown';23.630000;1.915966e+02;8.039096e-01;2.802145e-01
'unknown';23.640000;1.908219e+02;7.971328e-01;2.391641e-01
'unknown';23.650000;1.911776e+02;7.939516e-01;1.796333e-01
'unknown';23.660000;1.916412e+02;7.997816e-01;1.025853e-01
'unknown';23.670000;1.918114e+02;8.051200e-01;9.339447e-02
'unknown';23.680000;1.921051e+02;8.108609e-01;1.279065e-01
'unknown';23.690000;1.925815e+02;8.141732e-01;1.155151e-01
'unknown';23.700000;1.922879e+02;8.244540e-01;8.871735e-02
'unknown';23.710000;1.906175e+02;8.426213e-01;1.079057e-01
'unknown';23.720000;1.881379e+02;8.511980e-01;2.155194e-01
'unknown';23.730000;1.860318e+02;8.561406e-01;3.033185e-01
'unknown';23.740000;1.847324e+02;8.578959e-01;2.820734e-01
'unknown';23.750000;1.842306e+02;8.618350e-01;2.071095e-01
'unknown';23.760000;1.841078e+02;8.645828e-01;1.426504e-01
'unknown';23.770000;1.841869e+02;8.674993e-01;1.873135e-01
'unknown';23.780000;1.843281e+02;8.610800e-01;2.648218e-01
'unknown';23.790000;1.844105e+02;8.512400e-01;3.406241e-01
'unknown';23.800000;1.849545e+02;8.355236e-01;3.536979e-01
'unknown';23.810000;1.852774e+02;8.030750e-01;3.321654e-01
'unknown';23.820000;1.238214e+02;5.231544e-01;2.841221e-01
'unknown';23.830000;1.243251e+02;5.000231e-01;1.863541e-01
'unknown';23.840000;1.267145e+02;4.990573e-01;1.117170e-01
'unknown';23.850000;1.909383e+02;7.638745e-01;8.696892e-02
'unknown';23.860000;1.935583e+02;7.887532e-01;9.786246e-02
'unknown';23.870000;1.969366e+02;8.178809e-01;1.156872e-01
'unknown';23.880000;2.019576e+02;8.322266e-01;1.799989e-01
'unknown';23.890000;2.148252e+02;8.122868e-01;1.968562e-01
'unknown';23.900000;2.252015e+02;8.071502e-01;1.927046e-01
'unknown';23.910000;2.357477e+02;8.040445e-01;1.619666e-01
'unknown';23.920000;2.361527e+02;7.977574e-01;1.533412e-01
'unknown';23.930000;1.776489e+02;7.745301e-01;2.529653e-01
'unknown';23.940000;1.176620e+02;7.487971e-01;2.524017e-01
'unknown';23.950000;7.927158e+01;7.573647e-01;2.629007e-01
'unknown';23.960000;9.981580e+01;7.517996e-01;1.328848e-01
'unknown';23.970000;8.001180e+01;5.014754e-01;1.414224e-01
'unknown';23.980000;4.001878e+01;2.438843e-01;1.079364e-01
'unknown';23.990000;0;0;1.268514e-01
'unknown';24.000000;6.412416e+01;2.510838e-01;7.065827e-02
'unknown';24.010000;1.262919e+02;5.191703e-01;8.110017e-02
'unknown';24.020000;1.865836e+02;7.869365e-01;6.145394e-02
'unknown';24.030000;1.823965e+02;8.006164e-01;8.081596e-02
'unknown';24.040000;1.394484e+02;7.688949e-01;1.527267e-01
'unknown';24.050000;1.012433e+02;7.463153e-01;2.408917e-01
'unknown';24.060000;4.130616e+01;4.815517e-01;2.524704e-01
'unknown';24.070000;2.208655e+01;5.027108e-01;1.768671e-01
'unknown';24.080000;0;2.575241e-01;1.120875e-01
'unknown';24.090000;0;2.575241e-01;1.074780e-01
'unknown';24.100000;0;0;1.121661e-01
'unknown';24.110000;0;0;1.117627e-01
'unknown';24.120000;0;0;8.608821e-02
'unknown';24.130000;0;0;9.164112e-02
'unknown';24.140000;0;0;9.020644e-02
'unknown';24.150000;0;0;1.273843e-01
'unknown';24.160000;2.489829e+01;2.550966e-01;1.288926e-01
'unknown';24.170000;4.397767e+01;5.099134e-01;1.156053e-01
'unknown';24.180000;4.397767e+01;5.099134e-01;9.081881e-02
'unknown';24.190000;1.907938e+01;2.548169e-01;8.042925e-02
'unknown';24.200000;0;0;9.309026e-02
'unknown';24.210000;1.805131e+01;2.604258e-01;7.404124e-02
'unknown';24.220000;3.627401e+01;5.195547e-01;6.661362e-02
'unknown';24.230000;3.627401e+01;5.195547e-01;8.029144e-02
'unknown';24.240000;1.822270e+01;2.591289e-01;1.056544e-01
'unknown';24.250000;0;0;1.228304e-01
'unknown';24.260000;0;0;1.285556e-01
'unknown';24.270000;0;0;1.063890e-01
'unknown';24.280000;0;0;8.019894e-02
'unknown';24.290000;7.747120e+01;2.503682e-01;4.267955e-02
'unknown';24.300000;1.547648e+02;5.107740e-01;4.304798e-02
'unknown';24.310000;2.319043e+02;7.690055e-01;4.595692e-02
'unknown';24.320000;2.225224e+02;7.738104e-01;7.724019e-02
'unknown';24.330000;2.127027e+02;7.867088e-01;1.320251e-01
'unknown';24.340000;2.032833e+02;8.054439e-01;1.846970e-01
'unknown';24.350000;2.045393e+02;8.150147e-01;2.166803e-01
'unknown';24.360000;2.147877e+02;7.989638e-01;1.656303e-01
'unknown';24.370000;2.268634e+02;7.920105e-01;1.982458e-01
'unknown';24.380000;2.390307e+02;8.015057e-01;2.128417e-01
'unknown';24.390000;2.474057e+02;8.074076e-01;2.798562e-01
'unknown';24.400000;1.965819e+02;7.918968e-01;2.562857e-01
'unknown';24.410000;1.412802e+02;7.685519e-01;2.081521e-01
'unknown';24.420000;7.821824e+01;7.568381e-01;1.951163e-01
'unknown';24.430000;7.232980e+01;7.570993e-01;1.734776e-01
'unknown';24.440000;6.751559e+01;7.609539e-01;1.549020e-01
'unknown';24.450000;6.587722e+01;7.633385e-01;1.310785e-01
'unknown';24.460000;4.279367e+01;5.085747e-01;1.269939e-01
'unknown';24.470000;4.295219e+01;5.150921e-01;1.252666e-01
'unknown';24.480000;4.332533e+01;5.221679e-01;1.252666e-01
'unknown';24.490000;6.494247e+01;7.818231e-01;8.927304e-02
'unknown';24.500000;6.862127e+01;7.791383e-01;1.052553e-01
'unknown';24.510000;4.685131e+01;5.182365e-01;9.674633e-02
'unknown';24.520000;2.523416e+01;2.585813e-01;1.208806e-01
'unknown';24.530000;0;0;1.114468e-01
'unknown';24.540000;0;0;8.713832e-02
'unknown';24.550000;0;0;7.986502e-02
'unknown';24.560000;0;0;7.964591e-02
'unknown';24.570000;0;0;7.744976e-02
'unknown';24.580000;2.183364e+01;2.662291e-01;8.300266e-02
'unknown';24.590000;4.360601e+01;5.314748e-01;8.430356e-02
'unknown';24.600000;6.685622e+01;7.969198e-01;7.796780e-02
'unknown';24.610000;6.872832e+01;7.918133e-01;7.065681e-02
'unknown';24.620000;6.814100e+01;7.856261e-01;6.618227e-02
'unknown';24.630000;4.489078e+01;5.201812e-01;6.500902e-02
'unknown';24.640000;2.118504e+01;2.590585e-01;6.343883e-02
'unknown';24.650000;0;0;5.574963e-02
'unknown';24.660000;0;0;7.674497e-02
'unknown';24.670000;0;0;5.858308e-02
'unknown';24.680000;0;0;5.561753e-02
'unknown';24.690000;0;0;5.357704e-02
'unknown';24.700000;4.470057e+01;2.588385e-01;5.294019e-02
'unknown';24.710000;6.685809e+01;5.179722e-01;6.312378e-02
'unknown';24.720000;8.880265e+01;7.820066e-01;1.063647e-01
'unknown';24.730000;4.410208e+01;5.231681e-01;1.097540e-01
'unknown';24.740000;2.194456e+01;5.298277e-01;1.116108e-01
'unknown';24.750000;0;2.657933e-01;1.283248e-01
'unknown';24.760000;0;5.297532e-01;1.595860e-01
'unknown';24.770000;0;2.639599e-01;1.472332e-01
'unknown';24.780000;3.973775e+01;5.363052e-01;8.753899e-02
'unknown';24.790000;7.816354e+01;5.376227e-01;1.223396e-01
'unknown';24.800000;7.816354e+01;5.376227e-01;1.718522e-01
'unknown';24.810000;5.694489e+01;5.312719e-01;2.173951e-01
'unknown';24.820000;3.789682e+01;5.248089e-01;1.589765e-01
'unknown';24.830000;5.782924e+01;7.901018e-01;9.850103e-02
'unknown';24.840000;5.837354e+01;7.856273e-01;1.006128e-01
'unknown';24.850000;3.899582e+01;5.268129e-01;1.299594e-01
'unknown';24.860000;1.906342e+01;2.615201e-01;1.572139e-01
'unknown';24.870000;3.654211e+01;2.733186e-01;1.342181e-01
'unknown';24.880000;7.274164e+01;5.464594e-01;1.796212e-01
'unknown';24.890000;1.086010e+02;8.195886e-01;2.158041e-01
'unknown';24.900000;1.073723e+02;8.095639e-01;2.164712e-01
'unknown';24.910000;8.870522e+01;7.988987e-01;1.430511e-01
'unknown';24.920000;7.032913e+01;7.865632e-01;1.407697e-01
'unknown';24.930000;3.501567e+01;5.232692e-01;1.679605e-01
'unknown';24.940000;1.748324e+01;2.607938e-01;1.963309e-01
'unknown';24.950000;0;0;1.894569e-01
'unknown';24.960000;0;0;1.551245e-01
'unknown';24.970000;0;0;1.545936e-01
'unknown';24.980000;0;0;1.086442e-01
'unknown';24.990000;1.783106e+01;2.654478e-01;9.394740e-02
'unknown';25.000000;3.599388e+01;5.330786e-01;6.706560e-02
'unknown';25.010000;5.679365e+01;7.932763e-01;9.550383e-02
'unknown';25.020000;6.051314e+01;7.938692e-01;1.002792e-01
'unknown';25.030000;6.209828e+01;7.901908e-01;1.278679e-01
'unknown';25.040000;4.129850e+01;5.299931e-01;1.064551e-01
'unknown';25.050000;1.974796e+01;2.639524e-01;9.348876e-02
'unknown';25.060000;0;0;8.004086e-02
'unknown';25.070000;0;2.513653e-01;1.030585e-01
'unknown';25.080000;0;2.513653e-01;1.075012e-01
'unknown';25.090000;2.007215e+01;5.182972e-01;9.577651e-02
'unknown';25.100000;4.136003e+01;5.343181e-01;9.820331e-02
'unknown';25.110000;6.119887e+01;7.987638e-01;1.120916e-01
'unknown';25.120000;6.073005e+01;7.998742e-01;1.109066e-01
'unknown';25.130000;6.108998e+01;7.945869e-01;9.693545e-02
'unknown';25.140000;4.125114e+01;5.301413e-01;9.047524e-02
'unknown';25.150000;4.244600e+01;5.348306e-01;8.119018e-02
'unknown';25.160000;4.040614e+01;5.472963e-01;6.090279e-02
'unknown';25.170000;5.992054e+01;8.174493e-01;7.228541e-02
'unknown';25.180000;5.806215e+01;8.120013e-01;9.829181e-02
'unknown';25.190000;3.845419e+01;5.374365e-01;1.183663e-01
'unknown';25.200000;1.893980e+01;5.238776e-01;1.020909e-01
'unknown';25.210000;0;2.565940e-01;8.797938e-02
'unknown';25.220000;0;2.565940e-01;7.833311e-02
'unknown';25.230000;0;0;7.683080e-02
'unknown';25.240000;0;0;7.070248e-02
'unknown';25.250000;0;0;7.948864e-02
'unknown';25.260000;0;0;9.273662e-02
'unknown';25.270000;0;0;8.825588e-02
'unknown';25.280000;0;0;7.587665e-02
'unknown';25.290000;0;0;6.767678e-02
'unknown';25.300000;0;2.629399e-01;1.149614e-01
'unknown';25.310000;0;2.629399e-01;1.255762e-01
'unknown';25.320000;0;2.629399e-01;1.068654e-01
'unknown';25.330000;1.956715e+01;2.707840e-01;9.233692e-02
'unknown';25.340000;3.976783e+01;5.404954e-01;8.884481e-02
'unknown';25.350000;5.945261e+01;8.083897e-01;9.959781e-02
'unknown';25.360000;5.928099e+01;8.069350e-01;6.092669e-02
'unknown';25.370000;5.958878e+01;8.068405e-01;6.913540e-02
'unknown';25.380000;3.990400e+01;5.389462e-01;9.372238e-02
'unknown';25.390000;4.372550e+01;5.366351e-01;1.375968e-01
'unknown';25.400000;4.589612e+01;5.304646e-01;1.392162e-01
'unknown';25.410000;4.589612e+01;5.304646e-01;1.021802e-01
'unknown';25.420000;2.267909e+01;2.634464e-01;7.426692e-02
'unknown';25.430000;0;0;6.037882e-02
'unknown';25.440000;0;0;5.443178e-02
'unknown';25.450000;0;0;4.817581e-02
'unknown';25.460000;0;0;3.173417e-02
'unknown';25.470000;0;0;6.139061e-02
'unknown';25.480000;0;0;7.414862e-02
'unknown';25.490000;0;0;7.834333e-02
'unknown';25.500000;1.999143e+01;2.691555e-01;4.503877e-02
'unknown';25.510000;4.077661e+01;5.415297e-01;3.430103e-02
'unknown';25.520000;6.278983e+01;8.121510e-01;4.199710e-02
'unknown';25.530000;6.433090e+01;8.141959e-01;6.087733e-02
'unknown';25.540000;6.467666e+01;8.152458e-01;8.080128e-02
'unknown';25.550000;4.266345e+01;5.446245e-01;1.034810e-01
'unknown';25.560000;4.133461e+01;5.427866e-01;9.506278e-02
'unknown';25.570000;3.938425e+01;5.397816e-01;1.000759e-01
'unknown';25.580000;5.711807e+01;8.087446e-01;1.230729e-01
'unknown';25.590000;3.691441e+01;5.393822e-01;1.609472e-01
'unknown';25.600000;7.555310e+01;5.214272e-01;1.488632e-01
'unknown';25.610000;1.162748e+02;4.928904e-01;1.069276e-01
'unknown';25.620000;1.826345e+02;7.405389e-01;7.865649e-02
'unknown';25.630000;1.929790e+02;7.585997e-01;1.223770e-01
'unknown';25.640000;2.032393e+02;8.017561e-01;1.021520e-01
'unknown';25.650000;2.055875e+02;8.446018e-01;1.545747e-01
'unknown';25.660000;2.057697e+02;8.652410e-01;1.047037e-01
'unknown';25.670000;2.050405e+02;8.717106e-01;1.189756e-01
'unknown';25.680000;2.044727e+02;8.709418e-01;6.825573e-02
'unknown';25.690000;2.045682e+02;8.681664e-01;7.156318e-02
'unknown';25.700000;2.053495e+02;8.668323e-01;6.728587e-02
'unknown';25.710000;2.063663e+02;8.664231e-01;1.317372e-01
'unknown';25.720000;2.074499e+02;8.718091e-01;1.933295e-01
'unknown';25.730000;2.085107e+02;8.790448e-01;2.995041e-01
'unknown';25.740000;2.094469e+02;8.864101e-01;4.028527e-01
'unknown';25.750000;2.102244e+02;8.864165e-01;4.433844e-01
'unknown';25.760000;2.107581e+02;8.791735e-01;4.761321e-01
'unknown';25.770000;2.107799e+02;8.666896e-01;3.163378e-01
'unknown';25.780000;2.100662e+02;8.445179e-01;3.350333e-01
'unknown';25.790000;2.100100e+02;8.119507e-01;2.460034e-01
'unknown';25.800000;2.097316e+02;7.737284e-01;3.029128e-01
'unknown';25.810000;2.094270e+02;7.488322e-01;2.320900e-01
'unknown';25.820000;1.575867e+02;7.426080e-01;2.326635e-01
'unknown';25.830000;1.062471e+02;7.526439e-01;1.862981e-01
'unknown';25.840000;3.696295e+01;5.059306e-01;1.212930e-01
'unknown';25.850000;1.849705e+01;2.560113e-01;5.649676e-02
'unknown';25.860000;0;0;4.549314e-02
'unknown';25.870000;0;0;6.689081e-02
'unknown';25.880000;0;0;9.936271e-02
'unknown';25.890000;1.973033e+01;2.655846e-01;1.048258e-01
'unknown';25.900000;4.002209e+01;5.305435e-01;1.405225e-01
'unknown';25.910000;6.015030e+01;7.977406e-01;1.611181e-01
'unknown';25.920000;5.775480e+01;7.973632e-01;1.635561e-01
'unknown';25.930000;3.746304e+01;5.324042e-01;1.072436e-01
'unknown';25.940000;3.888374e+01;5.260785e-01;8.287506e-02
'unknown';25.950000;4.267434e+01;5.241292e-01;7.308896e-02
'unknown';25.960000;4.267434e+01;5.241292e-01;1.132151e-01
'unknown';25.970000;2.112543e+01;2.632579e-01;9.805002e-02
'unknown';25.980000;0;0;1.094069e-01
'unknown';25.990000;0;2.526858e-01;1.133086e-01
'unknown';26.000000;0;2.526858e-01;1.274781e-01
'unknown';26.010000;1.958024e+01;5.178060e-01;9.483128e-02
'unknown';26.020000;3.697490e+01;5.273631e-01;9.344711e-02
'unknown';26.030000;3.697490e+01;5.273631e-01;1.004309e-01
'unknown';26.040000;3.654348e+01;5.228098e-01;1.103263e-01
'unknown';26.050000;3.940008e+01;5.275273e-01;6.524146e-02
'unknown';26.060000;6.026463e+01;7.952871e-01;5.538692e-02
'unknown';26.070000;6.245162e+01;8.069801e-01;5.823253e-02
'unknown';26.080000;6.360195e+01;8.123499e-01;6.677585e-02
'unknown';26.090000;6.500089e+01;8.114543e-01;7.684673e-02
'unknown';26.100000;6.632890e+01;8.062937e-01;1.001488e-01
'unknown';26.110000;6.578135e+01;8.060281e-01;1.230147e-01
'unknown';26.120000;6.299316e+01;8.105455e-01;9.807228e-02
'unknown';26.130000;5.963115e+01;8.123436e-01;9.825585e-02
'unknown';26.140000;3.877713e+01;5.402791e-01;9.954450e-02
'unknown';26.150000;1.930183e+01;2.688973e-01;1.286421e-01
'unknown';26.160000;0;0;1.091361e-01
'unknown';26.170000;0;0;6.931446e-02
'unknown';26.180000;0;2.720219e-01;4.572849e-02
'unknown';26.190000;0;2.720219e-01;4.491275e-02
'unknown';26.200000;0;2.720219e-01;7.061914e-02
'unknown';26.210000;0;2.709497e-01;8.208716e-02
'unknown';26.220000;0;2.709497e-01;9.049806e-02
'unknown';26.230000;0;2.709497e-01;7.824669e-02
'unknown';26.240000;0;0;8.049399e-02
'unknown';26.250000;0;0;9.456989e-02
'unknown';26.260000;0;0;1.031588e-01
'unknown';26.270000;0;0;1.024229e-01
'unknown';26.280000;0;0;5.564905e-02
'unknown';26.290000;0;0;3.360515e-02
'unknown';26.300000;0;0;2.687383e-02
'unknown';26.310000;0;0;3.468403e-02
'unknown';26.320000;0;0;4.609286e-02
'unknown';26.330000;0;0;3.433317e-02
'unknown';26.340000;0;0;3.879956e-02
'unknown';26.350000;2.335589e+01;2.616657e-01;3.116704e-02
'unknown';26.360000;4.604327e+01;5.234101e-01;4.109772e-02
'unknown';26.370000;6.719868e+01;7.862609e-01;6.129302e-02
'unknown';26.380000;6.672290e+01;7.928148e-01;7.437977e-02
'unknown';26.390000;6.525793e+01;8.002748e-01;9.909654e-02
'unknown';26.400000;6.277914e+01;8.071792e-01;1.072647e-01
'unknown';26.410000;3.989904e+01;5.389596e-01;9.752543e-02
'unknown';26.420000;3.640926e+01;5.432508e-01;8.910018e-02
'unknown';26.430000;3.653531e+01;5.414298e-01;9.083138e-02
'unknown';26.440000;3.653531e+01;5.414298e-01;1.125876e-01
'unknown';26.450000;3.984330e+01;5.361788e-01;1.020410e-01
'unknown';26.460000;4.087513e+01;5.327142e-01;8.450256e-02
'unknown';26.470000;4.087513e+01;5.327142e-01;7.128961e-02
'unknown';26.480000;1.983449e+01;2.644694e-01;5.877656e-02
'unknown';26.490000;0;0;5.682886e-02
'unknown';26.500000;0;0;3.600895e-02
'unknown';26.510000;1.782321e+01;2.727208e-01;3.979916e-02
'unknown';26.520000;3.700624e+01;5.410953e-01;5.372626e-02
'unknown';26.530000;5.995218e+01;7.993005e-01;1.132316e-01
'unknown';26.540000;4.212896e+01;5.265797e-01;1.492216e-01
'unknown';26.550000;2.294594e+01;2.582052e-01;1.667728e-01
'unknown';26.560000;2.211389e+01;2.510852e-01;1.223660e-01
'unknown';26.570000;9.137701e+01;5.054079e-01;1.157008e-01
'unknown';26.580000;1.622071e+02;7.715653e-01;9.148810e-02
'unknown';26.590000;1.625703e+02;7.726488e-01;8.866614e-02
'unknown';26.600000;1.157842e+02;7.730753e-01;1.473143e-01
'unknown';26.610000;6.758321e+01;7.677841e-01;1.290017e-01
'unknown';26.620000;6.747464e+01;7.751613e-01;1.261797e-01
'unknown';26.630000;6.741725e+01;7.800294e-01;1.200460e-01
'unknown';26.640000;1.109575e+02;7.809108e-01;1.381200e-01
'unknown';26.650000;1.542214e+02;7.800046e-01;1.685200e-01
'unknown';26.660000;1.968688e+02;7.843103e-01;1.373809e-01
'unknown';26.670000;1.953783e+02;7.822688e-01;1.526255e-01
'unknown';26.680000;1.944245e+02;7.895544e-01;1.971034e-01
'unknown';26.690000;1.943721e+02;7.971197e-01;1.724271e-01
'unknown';26.700000;1.937892e+02;8.106937e-01;1.529075e-01
'unknown';26.710000;1.916233e+02;8.221529e-01;1.124462e-01
'unknown';26.720000;1.887330e+02;8.272527e-01;1.601593e-01
'unknown';26.730000;1.866416e+02;8.352737e-01;2.417762e-01
'unknown';26.740000;1.864159e+02;8.365766e-01;2.773462e-01
'unknown';26.750000;1.884692e+02;8.359454e-01;2.115280e-01
'unknown';26.760000;1.924852e+02;8.336794e-01;1.570145e-01
'unknown';26.770000;1.972458e+02;8.319303e-01;1.495405e-01
'unknown';26.780000;2.013036e+02;8.154478e-01;2.175127e-01
'unknown';26.790000;1.581674e+02;7.725783e-01;1.830499e-01
'unknown';26.800000;9.111978e+01;4.956401e-01;1.283442e-01
'unknown';26.810000;4.325841e+01;4.748100e-01;8.860669e-02
'unknown';26.820000;4.224318e+01;4.777578e-01;7.690120e-02
'unknown';26.830000;6.478762e+01;7.163153e-01;7.724418e-02
'unknown';26.840000;6.496890e+01;7.218898e-01;6.078005e-02
'unknown';26.850000;6.270369e+01;7.287128e-01;9.122822e-02
'unknown';26.860000;6.280191e+01;7.392157e-01;9.679365e-02
'unknown';26.870000;6.482777e+01;7.450483e-01;1.010250e-01
'unknown';26.880000;6.775072e+01;7.495825e-01;1.190084e-01
'unknown';26.890000;4.510807e+01;5.005221e-01;1.042205e-01
'unknown';26.900000;2.252675e+01;5.210220e-01;9.257392e-02
'unknown';26.910000;0;2.705512e-01;7.541483e-02
'unknown';26.920000;1.763855e+01;5.365740e-01;1.078675e-01
'unknown';26.930000;3.671191e+01;5.241974e-01;1.369660e-01
'unknown';26.940000;5.660826e+01;7.766499e-01;1.414928e-01
'unknown';26.950000;5.833840e+01;7.557134e-01;1.310460e-01
'unknown';26.960000;3.926504e+01;4.975387e-01;9.677032e-02
'unknown';26.970000;1.936869e+01;4.855837e-01;6.623713e-02
'unknown';26.980000;0;2.404974e-01;5.986008e-02
'unknown';26.990000;0;2.404974e-01;8.385544e-02
'unknown';27.000000;2.451381e+01;2.406402e-01;1.096569e-01
'unknown';27.010000;9.705503e+01;5.078368e-01;1.205496e-01
'unknown';27.020000;1.690696e+02;7.716792e-01;1.009956e-01
'unknown';27.030000;1.673720e+02;7.831054e-01;1.122300e-01
'unknown';27.040000;1.163206e+02;7.729500e-01;1.289105e-01
'unknown';27.050000;6.529358e+01;7.693446e-01;1.737501e-01
'unknown';27.060000;6.338096e+01;7.766585e-01;2.020498e-01
'unknown';27.070000;4.189120e+01;5.196173e-01;1.623037e-01
'unknown';27.080000;4.205293e+01;5.176697e-01;1.669462e-01
'unknown';27.090000;8.493009e+01;5.269968e-01;1.184716e-01
'unknown';27.100000;1.494028e+02;7.992750e-01;1.277566e-01
'unknown';27.110000;1.936612e+02;8.092859e-01;1.273769e-01
'unknown';27.120000;1.514852e+02;7.971823e-01;1.188823e-01
'unknown';27.130000;8.701254e+01;5.249040e-01;1.549655e-01
'unknown';27.140000;2.160487e+01;2.566036e-01;1.281584e-01
'unknown';27.150000;1.808528e+01;2.629226e-01;1.812459e-01
'unknown';27.160000;3.933360e+01;5.301127e-01;1.606430e-01
'unknown';27.170000;5.977267e+01;7.972147e-01;1.388397e-01
'unknown';27.180000;6.164523e+01;8.000290e-01;9.824570e-02
'unknown';27.190000;4.039691e+01;5.328389e-01;1.055136e-01
'unknown';27.200000;1.995784e+01;5.215527e-01;1.252706e-01
'unknown';27.210000;0;2.558157e-01;1.513183e-01
'unknown';27.220000;1.901948e+01;5.115842e-01;1.320079e-01
'unknown';27.230000;3.981199e+01;5.070034e-01;1.120056e-01
'unknown';27.240000;1.004372e+02;7.483530e-01;1.019613e-01
'unknown';27.250000;1.389188e+02;7.538312e-01;1.238180e-01
'unknown';27.260000;1.735990e+02;7.763918e-01;1.425997e-01
'unknown';27.270000;1.677114e+02;8.146322e-01;1.252240e-01
'unknown';27.280000;1.644068e+02;8.358333e-01;2.232747e-01
'unknown';27.290000;1.629420e+02;8.480250e-01;2.181652e-01
'unknown';27.300000;1.623926e+02;8.510657e-01;2.918303e-01
'unknown';27.310000;1.626183e+02;8.481221e-01;2.321733e-01
'unknown';27.320000;1.631857e+02;8.397850e-01;2.924965e-01
'unknown';27.330000;1.641769e+02;8.366587e-01;2.219760e-01
'unknown';27.340000;1.653775e+02;8.379736e-01;1.897408e-01
'unknown';27.350000;1.666646e+02;8.353940e-01;1.236498e-01
'unknown';27.360000;1.674520e+02;8.155499e-01;1.378810e-01
'unknown';27.370000;1.118291e+02;5.347309e-01;1.434379e-01
'unknown';27.380000;5.596683e+01;2.596602e-01;1.350387e-01
'unknown';27.390000;1.842735e+01;2.574536e-01;1.364091e-01
'unknown';27.400000;3.655714e+01;5.205163e-01;9.180993e-02
'unknown';27.410000;5.476317e+01;7.807772e-01;1.133372e-01
'unknown';27.420000;6.025233e+01;7.854565e-01;1.117937e-01
'unknown';27.430000;4.212255e+01;5.223938e-01;1.421310e-01
'unknown';27.440000;2.391652e+01;2.621330e-01;1.398803e-01
'unknown';27.450000;0;0;1.323811e-01
'unknown';27.460000;5.404849e+01;2.510661e-01;1.259436e-01
'unknown';27.470000;1.066279e+02;5.102308e-01;1.334664e-01
'unknown';27.480000;1.583840e+02;7.767999e-01;1.517913e-01
'unknown';27.490000;1.556500e+02;7.972170e-01;2.300731e-01
'unknown';27.500000;1.543911e+02;8.100471e-01;2.079924e-01
'unknown';27.510000;1.543947e+02;8.169363e-01;2.707433e-01
'unknown';27.520000;1.558486e+02;8.186353e-01;1.806645e-01
'unknown';27.530000;1.587345e+02;8.164885e-01;1.808885e-01
'unknown';27.540000;1.631522e+02;8.043838e-01;1.185911e-01
'unknown';27.550000;1.699562e+02;7.765124e-01;1.029156e-01
'unknown';27.560000;1.379884e+02;7.469332e-01;1.152879e-01
'unknown';27.570000;1.004008e+02;7.268870e-01;8.749720e-02
'unknown';27.580000;6.115608e+01;7.252106e-01;1.044768e-01
'unknown';27.590000;6.058503e+01;7.314305e-01;8.296862e-02
'unknown';27.600000;6.366314e+01;7.396185e-01;1.357634e-01
'unknown';27.610000;6.321176e+01;7.466224e-01;1.147134e-01
'unknown';27.620000;6.494502e+01;7.464461e-01;1.133003e-01
'unknown';27.630000;7.090615e+01;7.445973e-01;6.971139e-02
'unknown';27.640000;5.102975e+01;4.939589e-01;9.958068e-02
'unknown';27.650000;2.762881e+01;2.476463e-01;1.044337e-01
'unknown';27.660000;0;0;8.463466e-02
'unknown';27.670000;0;0;5.780347e-02
'unknown';27.680000;0;0;6.674647e-02
'unknown';27.690000;2.263415e+01;2.559953e-01;6.988394e-02
'unknown';27.700000;4.376104e+01;5.155981e-01;8.551574e-02
'unknown';27.710000;6.431977e+01;7.745312e-01;9.799585e-02
'unknown';27.720000;4.168562e+01;5.185359e-01;1.104551e-01
'unknown';27.730000;2.055873e+01;5.210914e-01;9.104701e-02
'unknown';27.740000;0;2.621584e-01;6.505813e-02
'unknown';27.750000;0;5.219979e-01;3.028083e-02
'unknown';27.760000;0;2.598395e-01;4.886090e-02
'unknown';27.770000;0;2.598395e-01;4.618024e-02
'unknown';27.780000;1.822019e+01;2.668293e-01;5.903590e-02
'unknown';27.790000;3.768050e+01;5.333154e-01;6.424734e-02
'unknown';27.800000;5.956834e+01;7.987658e-01;7.937662e-02
'unknown';27.810000;6.085454e+01;7.943838e-01;9.248227e-02
'unknown';27.820000;5.997794e+01;7.921007e-01;7.624286e-02
'unknown';27.830000;3.809010e+01;5.266502e-01;7.688146e-02
'unknown';27.840000;1.858370e+01;2.642029e-01;9.365167e-02
'unknown';27.850000;0;0;1.217816e-01
'unknown';27.860000;0;2.687504e-01;9.577058e-02
'unknown';27.870000;0;2.687504e-01;8.394303e-02
